run_id,phase,sample_index,ingested_at,source_path,DRB.UEThpUl,DRB.UEThpDl,DRB.RlcSduDelayDl,RRU.PrbTotUl
ue-tp-20260804-174422,stress,0,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,15.16,,134.79,2.0
ue-tp-20260804-174422,stress,1,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79787.77,,264.75,97.0
ue-tp-20260804-174422,stress,2,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,74298.14,,133.74,99.0
ue-tp-20260804-174422,stress,3,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82823.86,,161.63,99.0
ue-tp-20260804-174422,stress,4,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80928.66,,155.4,99.0
ue-tp-20260804-174422,stress,5,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,77567.93,,160.61,99.0
ue-tp-20260804-174422,stress,6,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80699.91,,158.25,99.0
ue-tp-20260804-174422,stress,7,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79394.26,,158.63,99.0
ue-tp-20260804-174422,stress,8,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79436.41,,153.87,99.0
ue-tp-20260804-174422,stress,9,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79404.48,,159.29,99.0
ue-tp-20260804-174422,stress,10,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80060.69,,173.61,99.0
ue-tp-20260804-174422,stress,11,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79853.9,,161.59,99.0
ue-tp-20260804-174422,stress,12,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79780.77,,159.59,99.0
ue-tp-20260804-174422,stress,13,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,78515.58,,145.85,99.0
ue-tp-20260804-174422,stress,14,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79185.02,,158.81,99.0
ue-tp-20260804-174422,stress,15,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82156.06,,155.39,99.0
ue-tp-20260804-174422,stress,16,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79060.13,,171.36,99.0
ue-tp-20260804-174422,stress,17,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80313.02,,149.26,99.0
ue-tp-20260804-174422,stress,18,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80639.18,,170.26,99.0
ue-tp-20260804-174422,stress,19,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80088.72,,157.51,99.0
ue-tp-20260804-174422,stress,20,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80167.22,,167.72,99.0
ue-tp-20260804-174422,stress,21,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79330.18,,161.96,99.0
ue-tp-20260804-174422,stress,22,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82284.39,,161.56,99.0
ue-tp-20260804-174422,stress,23,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81196.07,,141.93,99.0
ue-tp-20260804-174422,stress,24,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81777.18,,154.37,99.0
ue-tp-20260804-174422,stress,25,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81443.46,,146.9,99.0
ue-tp-20260804-174422,stress,26,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79968.72,,135.89,99.0
ue-tp-20260804-174422,stress,27,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80331.03,,159.69,99.0
ue-tp-20260804-174422,stress,28,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81129.86,,150.45,99.0
ue-tp-20260804-174422,stress,29,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,77372.11,,154.69,99.0
ue-tp-20260804-174422,stress,30,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79068.26,,142.33,99.0
ue-tp-20260804-174422,stress,31,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79986.66,,158.45,99.0
ue-tp-20260804-174422,stress,32,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81696.05,,137.26,99.0
ue-tp-20260804-174422,stress,33,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82092.61,,190.84,99.0
ue-tp-20260804-174422,stress,34,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80187.61,,160.03,99.0
ue-tp-20260804-174422,stress,35,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81983.9,,166.5,99.0
ue-tp-20260804-174422,stress,36,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79942.97,,156.34,99.0
ue-tp-20260804-174422,stress,37,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80944.26,,178.58,99.0
ue-tp-20260804-174422,stress,38,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81614.0,,153.42,99.0
ue-tp-20260804-174422,stress,39,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81043.27,,185.37,98.0
ue-tp-20260804-174422,stress,40,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81397.52,,160.21,99.0
ue-tp-20260804-174422,stress,41,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82298.58,,151.61,99.0
